trip,obs,country,city,mode,mode2,route,wo,ac,crowd,co2,lnco2,over,season
135,15,0,0,1,2,0,1,2,2,608,6.410174882,0,Autumn
135,16,0,0,1,2,0,1,2,2,528,6.269096284,0,Autumn
136,1,0,0,1,2,0,2,1,3,551,6.311734809,0,Autumn
136,2,0,0,1,2,0,2,1,3,574,6.352629396,0,Autumn
136,3,0,0,1,2,0,2,1,3,644,6.467698726,0,Autumn
136,4,0,0,1,2,0,2,1,3,667,6.502790046,0,Autumn
136,5,0,0,1,2,0,2,1,3,687,6.532334292,0,Autumn
136,6,0,0,1,2,0,2,1,3,706,6.559615237,0,Autumn
136,7,0,0,1,2,0,2,1,3,742,6.609349243,0,Autumn
136,8,0,0,1,2,0,2,1,3,729,6.591673732,0,Autumn
136,9,0,0,1,2,0,2,1,3,701,6.552507887,0,Autumn
136,10,0,0,1,2,0,2,1,3,698,6.548219103,0,Autumn
136,11,0,0,1,2,0,2,1,3,680,6.522092798,0,Autumn
136,12,0,0,1,2,0,2,1,3,691,6.538139824,0,Autumn
136,13,0,0,1,2,0,2,1,3,679,6.520621128,0,Autumn
136,14,0,0,1,2,0,2,1,3,669,6.50578406,0,Autumn
136,15,0,0,1,2,0,2,1,3,686,6.530877628,0,Autumn
136,16,0,0,1,2,0,2,1,3,712,6.568077911,0,Autumn
136,17,0,0,1,2,0,2,1,3,728,6.590301048,0,Autumn
136,18,0,0,1,2,0,2,1,3,733,6.597145702,0,Autumn
136,19,0,0,1,2,0,2,1,3,603,6.401917197,0,Autumn
136,20,0,0,1,2,0,2,1,3,518,6.249975242,0,Autumn
137,1,0,0,1,2,0,1,2,1,514,6.242223265,0,Summer
137,2,0,0,1,2,0,1,2,1,727,6.588926478,0,Summer
137,3,0,0,1,2,0,1,2,1,792,6.674561392,0,Summer
137,4,0,0,1,2,0,1,2,1,858,6.754604099,0,Summer
137,5,0,0,1,2,0,1,2,1,923,6.827629235,0,Summer
137,6,0,0,1,2,0,1,2,1,952,6.858565035,0,Summer
137,7,0,0,1,2,0,1,2,1,991,6.898714534,0,Summer
137,8,0,0,1,2,0,1,2,1,1011,6.918695219,1,Summer
137,9,0,0,1,2,0,1,2,1,1007,6.914730893,1,Summer
137,10,0,0,1,2,0,1,2,1,1040,6.946975992,1,Summer
137,11,0,0,1,2,0,1,2,1,1018,6.925595197,1,Summer
137,12,0,0,1,2,0,1,2,1,1043,6.949856455,1,Summer
137,13,0,0,1,2,0,1,2,1,1057,6.963189986,1,Summer
137,14,0,0,1,2,0,1,2,1,1061,6.966967139,1,Summer
137,15,0,0,1,2,0,1,2,1,1013,6.920671504,1,Summer
137,16,0,0,1,2,0,1,2,1,540,6.29156914,0,Summer
138,1,0,0,1,2,0,1,2,2,550,6.309918278,0,Summer
138,2,0,0,1,2,0,1,2,2,547,6.304448802,0,Summer
138,3,0,0,1,2,0,1,2,2,554,6.317164687,0,Summer
138,4,0,0,1,2,0,1,2,2,564,6.335054251,0,Summer
138,5,0,0,1,2,0,1,2,2,578,6.359573869,0,Summer
138,6,0,0,1,2,0,1,2,2,553,6.315358002,0,Summer
138,7,0,0,1,2,0,1,2,2,572,6.349138991,0,Summer
138,8,0,0,1,2,0,1,2,2,571,6.34738921,0,Summer
138,9,0,0,1,2,0,1,2,2,595,6.388561406,0,Summer
138,10,0,0,1,2,0,1,2,2,582,6.366470448,0,Summer
138,11,0,0,1,2,0,1,2,2,614,6.419994928,0,Summer
138,12,0,0,1,2,0,1,2,2,650,6.476972363,0,Summer
138,13,0,0,1,2,0,1,2,2,600,6.396929655,0,Summer
138,14,0,0,1,2,0,1,2,2,603,6.401917197,0,Summer
138,15,0,0,1,2,0,1,2,2,611,6.415096959,0,Summer
139,1,0,0,1,2,0,1,2,2,704,6.556778356,0,Summer
139,2,0,0,1,2,0,1,2,2,726,6.587550015,0,Summer
139,3,0,0,1,2,0,1,2,2,699,6.549650742,0,Summer
139,4,0,0,1,2,0,1,2,2,694,6.542471961,0,Summer
139,5,0,0,1,2,0,1,2,2,682,6.525029658,0,Summer
139,6,0,0,1,2,0,1,2,2,647,6.472346295,0,Summer
139,7,0,0,1,2,0,1,2,2,674,6.513230111,0,Summer
139,8,0,0,1,2,0,1,2,2,656,6.486160789,0,Summer
139,9,0,0,1,2,0,1,2,2,672,6.510258341,0,Summer
139,10,0,0,1,2,0,1,2,2,678,6.519147288,0,Summer
139,11,0,0,1,2,0,1,2,2,643,6.466144724,0,Summer
139,12,0,0,1,2,0,1,2,2,635,6.453624999,0,Summer
139,13,0,0,1,2,0,1,2,2,574,6.352629396,0,Summer
139,14,0,0,1,2,0,1,2,2,575,6.354370041,0,Summer
140,1,0,0,1,2,0,2,1,2,563,6.333279628,0,Summer
140,2,0,0,1,2,0,2,1,2,606,6.406879986,0,Summer
140,3,0,0,1,2,0,2,1,2,630,6.445719819,0,Summer
140,4,0,0,1,2,0,2,1,2,618,6.426488457,0,Summer
140,5,0,0,1,2,0,2,1,2,600,6.396929655,0,Summer
140,6,0,0,1,2,0,2,1,2,605,6.405228458,0,Summer
140,7,0,0,1,2,0,2,1,2,616,6.423246964,0,Summer
140,8,0,0,1,2,0,2,1,2,610,6.413458957,0,Summer
140,9,0,0,1,2,0,2,1,2,619,6.428105273,0,Summer
140,10,0,0,1,2,0,2,1,2,645,6.469250317,0,Summer
140,11,0,0,1,2,0,2,1,2,611,6.415096959,0,Summer
140,12,0,0,1,2,0,2,1,2,620,6.429719478,0,Summer
140,13,0,0,1,2,0,2,1,2,593,6.385194399,0,Summer
140,14,0,0,1,2,0,2,1,2,603,6.401917197,0,Summer
140,15,0,0,1,2,0,2,1,2,617,6.424869024,0,Summer
140,16,0,0,1,2,0,2,1,2,627,6.440946541,0,Summer
140,17,0,0,1,2,0,2,1,2,635,6.453624999,0,Summer
140,18,0,0,1,2,0,2,1,2,625,6.43775165,0,Summer
141,1,0,0,1,2,0,1,2,2,643,6.466144724,0,Winter
141,2,0,0,1,2,0,1,2,2,873,6.771935556,0,Winter
141,3,0,0,1,2,0,1,2,2,1052,6.958448393,1,Winter
141,4,0,0,1,2,0,1,2,2,1078,6.982862751,1,Winter
141,5,0,0,1,2,0,1,2,2,1106,7.008505182,1,Winter
141,6,0,0,1,2,0,1,2,2,1163,7.058758153,1,Winter
141,7,0,0,1,2,0,1,2,2,1213,7.100851909,1,Winter
141,8,0,0,1,2,0,1,2,2,1247,7.128495946,1,Winter
141,9,0,0,1,2,0,1,2,2,1234,7.118016204,1,Winter
141,10,0,0,1,2,0,1,2,2,1229,7.11395611,1,Winter
141,11,0,0,1,2,0,1,2,2,1280,7.154615357,1,Winter
142,1,0,0,1,2,0,1,2,2,596,6.390240667,0,Winter
142,2,0,0,1,2,0,1,2,2,668,6.504288174,0,Winter
142,3,0,0,1,2,0,1,2,2,689,6.535241271,0,Winter
142,4,0,0,1,2,0,1,2,2,696,6.54534966,0,Winter
142,5,0,0,1,2,0,1,2,2,691,6.538139824,0,Winter
142,6,0,0,1,2,0,1,2,2,686,6.530877628,0,Winter
142,7,0,0,1,2,0,1,2,2,652,6.480044562,0,Winter
142,8,0,0,1,2,0,1,2,2,675,6.514712691,0,Winter
142,9,0,0,1,2,0,1,2,2,673,6.51174533,0,Winter
142,10,0,0,1,2,0,1,2,3,744,6.612041035,0,Winter
142,11,0,0,1,2,0,1,2,3,758,6.630683386,0,Winter
142,12,0,0,1,2,0,1,2,3,739,6.605297921,0,Winter
143,1,0,0,1,2,0,1,2,3,734,6.598509029,0,Winter
143,2,0,0,1,2,0,1,2,3,740,6.606650186,0,Winter
143,3,0,0,1,2,0,1,2,3,718,6.576469569,0,Winter
143,4,0,0,1,2,0,1,2,3,766,6.64118217,0,Winter
143,5,0,0,1,2,0,1,2,3,795,6.678342115,0,Winter
143,6,0,0,1,2,0,1,2,3,782,6.661854741,0,Winter
143,7,0,0,1,2,0,1,2,3,739,6.605297921,0,Winter
143,8,0,0,1,2,0,1,2,3,731,6.59441346,0,Winter
143,9,0,0,1,2,0,1,2,3,732,6.595780514,0,Winter
143,10,0,0,1,2,0,1,2,3,744,6.612041035,0,Winter
143,11,0,0,1,2,0,1,2,3,741,6.608000625,0,Winter
143,12,0,0,1,2,0,1,2,3,749,6.618738984,0,Winter
143,13,0,0,1,2,0,1,2,3,749,6.618738984,0,Winter
143,14,0,0,1,2,0,1,2,3,739,6.605297921,0,Winter
144,1,0,0,1,2,0,1,2,1,609,6.411818268,0,Winter
144,2,0,0,1,2,0,1,2,1,634,6.452048954,0,Winter
144,3,0,0,1,2,0,1,2,1,672,6.510258341,0,Winter
144,4,0,0,1,2,0,1,2,1,701,6.552507887,0,Winter
144,5,0,0,1,2,0,1,2,1,721,6.580639137,0,Winter
144,6,0,0,1,2,0,1,2,1,733,6.597145702,0,Winter
144,7,0,0,1,2,0,1,2,1,754,6.625392368,0,Winter
144,8,0,0,1,2,0,1,2,1,760,6.633318433,0,Winter
144,9,0,0,1,2,0,1,2,1,779,6.658011046,0,Winter
144,10,0,0,1,2,0,1,2,1,783,6.663132696,0,Winter
144,11,0,0,1,2,0,1,2,1,791,6.673297968,0,Winter
144,12,0,0,1,2,0,1,2,1,811,6.698268054,0,Winter
145,1,0,0,1,2,0,1,2,1,733,6.597145702,0,Winter
145,2,0,0,1,2,0,1,2,1,766,6.64118217,0,Winter
145,3,0,0,1,2,0,1,2,1,808,6.694562059,0,Winter
145,4,0,0,1,2,0,1,2,1,807,6.693323668,0,Winter
145,5,0,0,1,2,0,1,2,1,828,6.719013154,0,Winter
145,6,0,0,1,2,0,1,2,1,867,6.765038977,0,Winter
145,7,0,0,1,2,0,1,2,1,894,6.795705775,0,Winter
145,8,0,0,1,2,0,1,2,1,906,6.809039306,0,Winter
145,9,0,0,1,2,0,1,2,1,904,6.80682936,0,Winter
145,10,0,0,1,2,0,1,2,1,909,6.812345094,0,Winter
145,11,0,0,1,2,0,1,2,1,661,6.49375384,0,Winter
146,1,0,0,1,2,0,1,2,2,586,6.37331979,0,Winter
146,2,0,0,1,2,0,1,2,2,646,6.470799504,0,Winter
146,3,0,0,1,2,0,1,2,2,645,6.469250317,0,Winter
146,4,0,0,1,2,0,1,2,2,631,6.447305863,0,Winter
146,5,0,0,1,2,0,1,2,2,621,6.431331082,0,Winter
146,6,0,0,1,2,0,1,2,2,639,6.459904454,0,Winter
146,7,0,0,1,2,0,1,2,2,607,6.408528791,0,Winter
146,8,0,0,1,2,0,1,2,2,650,6.476972363,0,Winter
146,9,0,0,1,2,0,1,2,2,663,6.49677499,0,Winter
146,10,0,0,1,2,0,1,2,2,655,6.484635236,0,Winter
146,11,0,0,1,2,0,1,2,3,694,6.542471961,0,Winter
146,12,0,0,1,2,0,1,2,3,709,6.563855527,0,Winter
146,13,0,0,1,2,0,1,2,3,681,6.523562306,0,Winter
147,1,0,0,1,2,0,1,2,3,634,6.452048954,0,Winter
147,2,0,0,1,2,0,1,2,3,660,6.492239835,0,Winter
147,3,0,0,1,2,0,1,2,3,722,6.582025139,0,Winter
147,4,0,0,1,2,0,1,2,3,723,6.583409222,0,Winter
147,5,0,0,1,2,0,1,2,3,691,6.538139824,0,Winter
147,6,0,0,1,2,0,1,2,3,678,6.519147288,0,Winter
147,7,0,0,1,2,0,1,2,3,671,6.508769137,0,Winter
147,8,0,0,1,2,0,1,2,2,692,6.539585956,0,Winter
147,9,0,0,1,2,0,1,2,2,696,6.54534966,0,Winter
147,10,0,0,1,2,0,1,2,2,698,6.548219103,0,Winter
147,11,0,0,1,2,0,1,2,2,688,6.533788838,0,Winter
147,12,0,0,1,2,0,1,2,2,704,6.556778356,0,Winter
147,13,0,0,1,2,0,1,2,2,718,6.576469569,0,Winter
148,1,0,0,1,2,0,1,2,2,570,6.345636361,0,Winter
148,2,0,0,1,2,0,1,2,2,609,6.411818268,0,Winter
148,3,0,0,1,2,0,1,2,2,722,6.582025139,0,Winter
148,4,0,0,1,2,0,1,2,2,823,6.712956201,0,Winter
148,5,0,0,1,2,0,1,2,2,851,6.746412129,0,Winter
148,6,0,0,1,2,0,1,2,2,862,6.759255271,0,Winter
148,7,0,0,1,2,0,1,2,2,830,6.721425701,0,Winter
148,8,0,0,1,2,0,1,2,2,825,6.715383386,0,Winter
148,9,0,0,1,2,0,1,2,2,838,6.7310181,0,Winter
148,10,0,0,1,2,0,1,2,2,830,6.721425701,0,Winter
148,11,0,0,1,2,0,1,2,2,824,6.71417053,0,Winter
148,12,0,0,1,2,0,1,2,2,836,6.728628613,0,Winter
148,13,0,0,1,2,0,1,2,2,755,6.626717749,0,Winter
149,1,0,0,1,2,0,1,2,2,1194,7.085064294,1,Autumn
149,2,0,0,1,2,0,1,2,2,1397,7.242082359,1,Autumn
149,3,0,0,1,2,0,1,2,2,1611,7.384610383,1,Autumn
149,4,0,0,1,2,0,1,2,2,1681,7.427144133,1,Autumn
149,5,0,0,1,2,0,1,2,2,1756,7.470793774,1,Autumn
149,6,0,0,1,2,0,1,2,2,1892,7.54538975,1,Autumn
149,7,0,0,1,2,0,1,2,2,1956,7.578656851,1,Autumn
149,8,0,0,1,2,0,1,2,2,2043,7.622174595,1,Autumn
149,9,0,0,1,2,0,1,2,2,2101,7.650168701,1,Autumn
149,10,0,0,1,2,0,1,2,2,2135,7.666221926,1,Autumn
149,11,0,0,1,2,0,1,2,2,1629,7.395721609,1,Autumn
149,12,0,0,1,2,0,1,2,2,929,6.834108739,0,Autumn
150,1,0,0,1,2,0,1,2,2,734,6.598509029,0,Autumn
150,2,0,0,1,2,0,1,2,2,662,6.495265556,0,Autumn
150,3,0,0,1,2,0,1,2,2,654,6.483107351,0,Autumn
150,4,0,0,1,2,0,1,2,2,642,6.464588304,0,Autumn
150,5,0,0,1,2,0,1,2,2,647,6.472346295,0,Autumn
150,6,0,0,1,2,0,1,2,2,675,6.514712691,0,Autumn
150,7,0,0,1,2,0,1,2,2,671,6.508769137,0,Autumn
150,8,0,0,1,2,0,1,2,2,705,6.558197803,0,Autumn
150,9,0,0,1,2,0,1,2,2,680,6.522092798,0,Autumn
150,10,0,0,1,2,0,1,2,2,678,6.519147288,0,Autumn
150,11,0,0,1,2,0,1,2,2,669,6.50578406,0,Autumn
150,12,0,0,1,2,0,1,2,2,659,6.490723535,0,Autumn
150,13,0,0,1,2,0,1,2,2,621,6.431331082,0,Autumn
151,1,0,0,1,2,0,1,2,2,609,6.411818268,0,Autumn
151,2,0,0,1,2,0,1,2,2,631,6.447305863,0,Autumn
151,3,0,0,1,2,0,1,2,2,631,6.447305863,0,Autumn
151,4,0,0,1,2,0,1,2,2,647,6.472346295,0,Autumn
151,5,0,0,1,2,0,1,2,2,669,6.50578406,0,Autumn
151,6,0,0,1,2,0,1,2,2,695,6.543911846,0,Autumn
151,7,0,0,1,2,0,1,2,2,681,6.523562306,0,Autumn
151,8,0,0,1,2,0,1,2,2,685,6.529418838,0,Autumn
151,9,0,0,1,2,0,1,2,2,700,6.551080335,0,Autumn
151,10,0,0,1,2,0,1,2,2,667,6.502790046,0,Autumn
151,11,0,0,1,2,0,1,2,2,647,6.472346295,0,Autumn
151,12,0,0,1,2,0,1,2,2,656,6.486160789,0,Autumn
151,13,0,0,1,2,0,1,2,2,634,6.452048954,0,Autumn
151,14,0,0,1,2,0,1,2,2,601,6.398594935,0,Autumn
152,1,0,0,1,2,0,1,2,2,609,6.411818268,0,Autumn
152,2,0,0,1,2,0,1,2,2,655,6.484635236,0,Autumn
152,3,0,0,1,2,0,1,2,2,703,6.555356892,0,Autumn
152,4,0,0,1,2,0,1,2,2,748,6.617402978,0,Autumn
152,5,0,0,1,2,0,1,2,2,811,6.698268054,0,Autumn
152,6,0,0,1,2,0,1,2,2,838,6.7310181,0,Autumn
152,7,0,0,1,2,0,1,2,2,869,6.767343125,0,Autumn
152,8,0,0,1,2,0,1,2,2,889,6.790097236,0,Autumn
152,9,0,0,1,2,0,1,2,2,911,6.814542897,0,Autumn
152,10,0,0,1,2,0,1,2,2,929,6.834108739,0,Autumn
152,11,0,0,1,2,0,1,2,2,960,6.866933284,0,Autumn
152,12,0,0,1,2,0,1,2,2,956,6.862757913,0,Autumn
152,13,0,0,1,2,0,1,2,2,967,6.874198495,0,Autumn
153,1,0,0,1,2,0,1,2,2,710,6.56526497,0,Autumn
153,2,0,0,1,2,0,1,2,2,736,6.601230119,0,Autumn
153,3,0,0,1,2,0,1,2,2,794,6.677083461,0,Autumn
153,4,0,0,1,2,0,1,2,2,840,6.733401892,0,Autumn
153,5,0,0,1,2,0,1,2,2,865,6.762729507,0,Autumn
153,6,0,0,1,2,0,1,2,2,905,6.807934944,0,Autumn
153,7,0,0,1,2,0,1,2,2,918,6.822197391,0,Autumn
153,8,0,0,1,2,0,1,2,2,926,6.830874235,0,Autumn
153,9,0,0,1,2,0,1,2,2,895,6.796823718,0,Autumn
154,1,0,0,1,2,0,1,2,2,883,6.783325201,0,Autumn
154,2,0,0,1,2,0,1,2,2,895,6.796823718,0,Autumn
154,3,0,0,1,2,0,1,2,2,898,6.800170068,0,Autumn
154,4,0,0,1,2,0,1,2,2,883,6.783325201,0,Autumn
154,5,0,0,1,2,0,1,2,2,886,6.786716951,0,Autumn
154,6,0,0,1,2,0,1,2,2,879,6.778784898,0,Autumn
154,7,0,0,1,2,0,1,2,2,873,6.771935556,0,Autumn
154,8,0,0,1,2,0,1,2,2,883,6.783325201,0,Autumn
154,9,0,0,1,2,0,1,2,2,881,6.781057626,0,Autumn
154,10,0,0,1,2,0,1,2,2,890,6.791221463,0,Autumn
154,11,0,0,1,2,0,1,2,2,879,6.778784898,0,Autumn
154,12,0,0,1,2,0,1,2,2,870,6.768493212,0,Autumn
154,13,0,0,1,2,0,1,2,2,867,6.765038977,0,Autumn
154,14,0,0,1,2,0,1,2,2,881,6.781057626,0,Autumn
154,15,0,0,1,2,0,1,2,2,881,6.781057626,0,Autumn
155,1,0,0,1,2,0,1,2,1,846,6.74051936,0,Autumn
155,2,0,0,1,2,0,1,2,1,854,6.749931194,0,Autumn
155,3,0,0,1,2,0,1,2,1,834,6.726233402,0,Autumn
155,4,0,0,1,2,0,1,2,1,849,6.744059186,0,Autumn
155,5,0,0,1,2,0,1,2,1,850,6.745236349,0,Autumn
155,6,0,0,1,2,0,1,2,1,826,6.716594774,0,Autumn
155,7,0,0,1,2,0,1,2,1,851,6.746412129,0,Autumn
155,8,0,0,1,2,0,1,2,1,847,6.741700695,0,Autumn
155,9,0,0,1,2,0,1,2,1,854,6.749931194,0,Autumn
155,10,0,0,1,2,0,1,2,1,837,6.72982407,0,Autumn
155,11,0,0,1,2,0,1,2,1,821,6.710523109,0,Autumn
155,12,0,0,1,2,0,1,2,1,820,6.70930434,0,Autumn
155,13,0,0,1,2,0,1,2,1,837,6.72982407,0,Autumn
155,14,0,0,1,2,0,1,2,1,825,6.715383386,0,Autumn
156,1,1,2,3,2,5,2,1,2,1180,7.073269717,1,
156,2,1,2,3,2,5,2,1,2,1165,7.060476366,1,
156,3,1,2,3,2,5,2,1,2,1094,6.997595983,1,
156,4,1,2,3,2,5,2,1,2,1085,6.989335266,1,
156,5,1,2,3,2,5,2,1,2,1016,6.923628628,1,
156,6,1,2,3,2,5,2,1,2,1004,6.9117473,1,
156,7,1,2,3,2,5,2,1,1,918,6.822197391,0,
156,8,1,2,3,2,5,2,1,2,916,6.820016365,0,
156,9,1,2,3,2,5,2,1,1,895,6.796823718,0,
156,10,1,2,3,2,5,2,1,1,889,6.790097236,0,
156,11,1,2,3,2,5,2,1,1,885,6.785587645,0,
156,12,1,2,3,2,5,2,1,2,879,6.778784898,0,
156,13,1,2,3,2,5,2,1,2,872,6.770789424,0,
156,14,1,2,3,2,5,2,1,1,872,6.770789424,0,
156,15,1,2,3,2,5,2,1,1,853,6.748759547,0,
156,16,1,2,3,2,5,2,1,1,848,6.742880636,0,
156,17,1,2,3,2,5,2,1,1,832,6.723832441,0,
156,18,1,2,3,2,5,2,1,1,829,6.720220155,0,
156,19,1,2,3,2,5,2,1,1,827,6.717804695,0,
156,20,1,2,3,2,5,2,1,1,821,6.710523109,0,
156,21,1,2,3,2,5,2,1,1,814,6.701960366,0,
156,22,1,2,3,2,5,2,1,2,813,6.70073111,0,
156,23,1,2,3,2,5,2,1,2,810,6.697034248,0,
156,24,1,2,3,2,5,2,1,1,805,6.690842277,0,
156,25,1,2,3,2,5,2,1,1,804,6.689599269,0,
156,26,1,2,3,2,5,2,1,1,789,6.670766321,0,
156,27,1,2,3,2,5,2,1,1,789,6.670766321,0,
156,28,1,2,3,2,5,2,1,1,789,6.670766321,0,
156,29,1,2,3,2,5,2,1,1,788,6.66949809,0,
156,30,1,2,3,2,5,2,1,1,784,6.66440902,0,
156,31,1,2,3,2,5,2,1,1,782,6.661854741,0,
156,32,1,2,3,2,5,2,1,1,781,6.66057515,0,
156,33,1,2,3,2,5,2,1,1,780,6.65929392,0,
156,34,1,2,3,2,5,2,1,1,780,6.65929392,0,
156,35,1,2,3,2,5,2,1,1,777,6.65544035,0,
156,36,1,2,3,2,5,2,1,1,756,6.628041376,0,
156,37,1,2,3,2,5,2,1,1,753,6.624065228,0,
156,38,1,2,3,2,5,2,1,1,728,6.590301048,0,
156,39,1,2,3,2,5,2,1,1,724,6.584791392,0,
156,40,1,2,3,2,5,2,1,1,718,6.576469569,0,
156,41,1,2,3,2,5,2,1,1,708,6.562444094,0,
156,42,1,2,3,2,5,2,1,1,692,6.539585956,0,
156,43,1,2,3,2,5,2,1,1,674,6.513230111,0,
156,44,1,2,3,2,5,2,1,1,662,6.495265556,0,
156,45,1,2,3,2,5,2,1,1,661,6.49375384,0,
156,46,1,2,3,2,5,2,1,1,660,6.492239835,0,
156,47,1,2,3,2,5,2,1,1,658,6.489204931,0,
156,48,1,2,3,2,5,2,1,1,639,6.459904454,0,
156,49,1,2,3,2,5,2,1,1,634,6.452048954,0,
156,50,1,2,3,2,5,2,1,1,634,6.452048954,0,
156,51,1,2,3,2,5,2,1,1,624,6.436150368,0,
156,52,1,2,3,2,5,2,1,1,619,6.428105273,0,
156,53,1,2,3,2,5,2,1,1,619,6.428105273,0,
156,54,1,2,3,2,5,2,1,1,617,6.424869024,0,
157,1,1,2,3,2,5,2,1,2,914,6.817830571,0,
157,2,1,2,3,2,5,2,1,2,872,6.770789424,0,
157,3,1,2,3,2,5,2,1,1,858,6.754604099,0,
157,4,1,2,3,2,5,2,1,1,845,6.739336627,0,
157,5,1,2,3,2,5,2,1,1,831,6.722629795,0,
157,6,1,2,3,2,5,2,1,1,801,6.685860947,0,
157,7,1,2,3,2,5,2,1,2,798,6.682108597,0,
157,8,1,2,3,2,5,2,1,1,785,6.665683718,0,
157,9,1,2,3,2,5,2,1,1,782,6.661854741,0,
157,10,1,2,3,2,5,2,1,1,779,6.658011046,0,
157,11,1,2,3,2,5,2,1,2,777,6.65544035,0,
157,12,1,2,3,2,5,2,1,2,774,6.651571874,0,
157,13,1,2,3,2,5,2,1,1,774,6.651571874,0,
157,14,1,2,3,2,5,2,1,1,774,6.651571874,0,
157,15,1,2,3,2,5,2,1,1,768,6.643789733,0,
157,16,1,2,3,2,5,2,1,2,761,6.634633358,0,
157,17,1,2,3,2,5,2,1,1,760,6.633318433,0,
157,18,1,2,3,2,5,2,1,1,748,6.617402978,0,
157,19,1,2,3,2,5,2,1,2,746,6.6147256,0,
157,20,1,2,3,2,5,2,1,1,746,6.6147256,0,
157,21,1,2,3,2,5,2,1,1,735,6.599870499,0,
157,22,1,2,3,2,5,2,1,1,735,6.599870499,0,
157,23,1,2,3,2,5,2,1,2,731,6.59441346,0,
157,24,1,2,3,2,5,2,1,1,730,6.593044534,0,
157,25,1,2,3,2,5,2,1,2,727,6.588926478,0,
157,26,1,2,3,2,5,2,1,1,724,6.584791392,0,
157,27,1,2,3,2,5,2,1,1,723,6.583409222,0,
157,28,1,2,3,2,5,2,1,2,721,6.580639137,0,
157,29,1,2,3,2,5,2,1,1,721,6.580639137,0,
157,30,1,2,3,2,5,2,1,1,721,6.580639137,0,
157,31,1,2,3,2,5,2,1,1,719,6.577861358,0,
157,32,1,2,3,2,5,2,1,1,714,6.570882962,0,
157,33,1,2,3,2,5,2,1,1,708,6.562444094,0,
157,34,1,2,3,2,5,2,1,1,708,6.562444094,0,
157,35,1,2,3,2,5,2,1,1,707,6.561030666,0,
157,36,1,2,3,2,5,2,1,1,706,6.559615237,0,
157,37,1,2,3,2,5,2,1,1,704,6.556778356,0,
157,38,1,2,3,2,5,2,1,1,681,6.523562306,0,
157,39,1,2,3,2,5,2,1,1,678,6.519147288,0,
157,40,1,2,3,2,5,2,1,1,675,6.514712691,0,
157,41,1,2,3,2,5,2,1,1,665,6.499787041,0,
157,42,1,2,3,2,5,2,1,1,661,6.49375384,0,
157,43,1,2,3,2,5,2,1,1,654,6.483107351,0,
157,44,1,2,3,2,5,2,1,1,639,6.459904454,0,
157,45,1,2,3,2,5,2,1,1,623,6.434546519,0,
157,46,1,2,3,2,5,2,1,1,613,6.418364936,0,
157,47,1,2,3,2,5,2,1,1,608,6.410174882,0,
157,48,1,2,3,2,5,2,1,1,580,6.363028104,0,
157,49,1,2,3,2,5,2,1,1,575,6.354370041,0,
157,50,1,2,3,2,5,2,1,1,565,6.336825731,0,
157,51,1,2,3,2,5,2,1,1,558,6.324358962,0,
158,1,1,2,3,2,5,2,1,3,921,6.825460036,0,
158,2,1,2,3,2,5,2,1,3,903,6.805722553,0,
158,3,1,2,3,2,5,2,1,3,893,6.794586581,0,
158,4,1,2,3,2,5,2,1,3,879,6.778784898,0,
158,5,1,2,3,2,5,2,1,3,875,6.774223886,0,
158,6,1,2,3,2,5,2,1,2,814,6.701960366,0,
158,7,1,2,3,2,5,2,1,2,798,6.682108597,0,
158,8,1,2,3,2,5,2,1,3,795,6.678342115,0,
158,9,1,2,3,2,5,2,1,3,791,6.673297968,0,
158,10,1,2,3,2,5,2,1,3,785,6.665683718,0,
158,11,1,2,3,2,5,2,1,3,782,6.661854741,0,
158,12,1,2,3,2,5,2,1,3,766,6.64118217,0,
158,13,1,2,3,2,5,2,1,2,758,6.630683386,0,
158,14,1,2,3,2,5,2,1,2,757,6.629363253,0,
158,15,1,2,3,2,5,2,1,3,757,6.629363253,0,
158,16,1,2,3,2,5,2,1,3,749,6.618738984,0,
158,17,1,2,3,2,5,2,1,3,742,6.609349243,0,
158,18,1,2,3,2,5,2,1,1,738,6.603943825,0,
158,19,1,2,3,2,5,2,1,2,737,6.602587892,0,
158,20,1,2,3,2,5,2,1,3,727,6.588926478,0,
158,21,1,2,3,2,5,2,1,2,722,6.582025139,0,
158,22,1,2,3,2,5,2,1,3,721,6.580639137,0,
158,23,1,2,3,2,5,2,1,2,721,6.580639137,0,
158,24,1,2,3,2,5,2,1,2,715,6.572282543,0,
158,25,1,2,3,2,5,2,1,2,707,6.561030666,0,
158,26,1,2,3,2,5,2,1,2,707,6.561030666,0,
158,27,1,2,3,2,5,2,1,2,706,6.559615237,0,
158,28,1,2,3,2,5,2,1,1,700,6.551080335,0,
158,29,1,2,3,2,5,2,1,2,700,6.551080335,0,
158,30,1,2,3,2,5,2,1,2,695,6.543911846,0,
158,31,1,2,3,2,5,2,1,2,694,6.542471961,0,
158,32,1,2,3,2,5,2,1,1,690,6.536691598,0,
158,33,1,2,3,2,5,2,1,1,689,6.535241271,0,
158,34,1,2,3,2,5,2,1,1,684,6.527957918,0,
158,35,1,2,3,2,5,2,1,1,667,6.502790046,0,
158,36,1,2,3,2,5,2,1,2,663,6.49677499,0,
158,37,1,2,3,2,5,2,1,1,652,6.480044562,0,
158,38,1,2,3,2,5,2,1,1,647,6.472346295,0,
158,39,1,2,3,2,5,2,1,1,641,6.463029457,0,
158,40,1,2,3,2,5,2,1,2,641,6.463029457,0,
